1001030071880,16.43,0.07,83.80490,-0.61378,53711.33583,0
1001030071880,16.55,0.08,83.80494,-0.61370,53711.34031,0
1001030071880,16.58,0.08,83.80490,-0.61365,53711.34483,0
1001030071880,16.51,0.08,83.80497,-0.61370,53711.34933,0
1001030071880,16.48,0.08,83.80490,-0.61365,53728.27555,0
1001030071880,16.46,0.08,83.80487,-0.61368,53728.28441,0
1001030071880,16.48,0.08,83.80484,-0.61369,53728.29332,0
1001030071880,16.47,0.08,83.80496,-0.61354,53728.30228,0
1001030071880,16.49,0.08,83.80499,-0.61373,53735.25026,0
1001030071880,16.58,0.08,83.80498,-0.61370,53735.25667,0
1001030071880,16.52,0.08,83.80490,-0.61370,53735.26308,0
1001030071880,16.57,0.08,83.80492,-0.61378,53735.26952,0
1001030071880,16.47,0.07,83.80489,-0.61370,53679.40874,0
1001030071880,16.49,0.08,83.80489,-0.61372,53679.41740,0
1001030071880,16.43,0.07,83.80490,-0.61368,53679.42606,0
1001030071880,16.51,0.08,83.80492,-0.61368,53679.43471,0
1001030071880,16.48,0.08,83.80497,-0.61373,53703.32214,0
1001030071880,16.46,0.08,83.80489,-0.61373,53703.32818,0
1001030071880,16.55,0.08,83.80493,-0.61364,53703.33427,0
1001030071880,16.48,0.08,83.80484,-0.61375,53703.34032,0
1001030071880,16.46,0.08,83.80487,-0.61372,53650.45102,0
1001030071880,16.45,0.08,83.80489,-0.61372,53650.45917,0
1001030071880,16.49,0.08,83.80493,-0.61373,53650.46731,0
1001030071880,16.50,0.08,83.80491,-0.61367,53650.47547,0
1001030071880,16.50,0.08,83.80494,-0.61374,53668.45695,0
1001030071880,16.48,0.08,83.80491,-0.61363,53668.46451,0
1001030071880,16.48,0.08,83.80490,-0.61371,53668.47203,0
1001030071880,16.41,0.07,83.80493,-0.61374,53668.47956,0
1001030071880,18.03,0.16,83.80353,-0.61335,54070.23697,0
1001030071880,16.74,0.10,83.80563,-0.61369,54070.23697,1
1001030071880,16.37,0.09,83.80495,-0.61370,54070.24127,0
1001030071880,16.43,0.09,83.80489,-0.61364,54070.24562,0
1001030071880,16.36,0.09,83.80496,-0.61382,54070.25000,0
1001030071880,16.45,0.07,83.80495,-0.61374,54091.31943,0
1001030071880,16.47,0.07,83.80487,-0.61378,54091.32757,0
1001030071880,16.43,0.07,83.80486,-0.61379,54091.33573,0
1001030071880,16.50,0.08,83.80488,-0.61368,54091.34386,0
1001030071880,16.43,0.07,83.80496,-0.61371,54099.21681,0
1001030071880,16.41,0.07,83.80488,-0.61372,54099.22357,0
1001030071880,16.44,0.07,83.80496,-0.61369,54099.23038,0
1001030071880,17.92,0.11,83.80334,-0.61332,54099.23729,0
1001030071880,16.74,0.08,83.80561,-0.61364,54099.23729,1
1001030071880,16.54,0.08,83.80499,-0.61364,53770.12450,0
1001030071880,16.48,0.08,83.80500,-0.61367,53770.13255,0
1001030071880,16.48,0.08,83.80489,-0.61370,53770.14064,0
1001030071880,16.47,0.08,83.80486,-0.61366,53790.16446,0
1001030071880,16.41,0.07,83.80481,-0.61367,53790.17236,0
1001030071880,16.51,0.08,83.80494,-0.61358,53790.18028,0
1001030071880,16.40,0.07,83.80481,-0.61378,53790.18820,0
