57357.1312235 2.31266666667 1.51966666667 0.837666666667 0.0756666666667 1.20466666667 2.25066666667 3.50166666667 1.70766666667 2.04466666667 0.295666666667 1.70066666667
57360.1528429 3.34311111111 1.53611111111 0.878111111111 0.0901111111111 1.19911111111 2.27811111111 3.36611111111 1.65711111111 2.01811111111 0.270111111111 1.69311111111
57361.1218927 1.86733333333 1.50933333333 0.826333333333 0.0553333333333 1.16933333333 2.28433333333 3.49733333333 1.67133333333 2.04933333333 0.235333333333 1.65433333333
57362.1196252 2.00133333333 1.51733333333 0.836333333333 0.0783333333333 1.14733333333 2.26833333333 3.50533333333 1.65333333333 2.02133333333 0.241333333333 1.65833333333
57363.3380223 1.64533333333 1.50133333333 0.843333333333 0.134333333333 1.16933333333 2.32633333333 3.38833333333 1.66033333333 2.01533333333 0.238333333333 1.66033333333
57364.1934477 1.47911111111 1.52511111111 0.830111111111 0.0261111111111 1.17011111111 2.30011111111 3.49311111111 1.66311111111 2.02711111111 0.234111111111 1.63711111111
57367.1388302 1.25266666667 1.50266666667 0.819666666667 0.0346666666667 1.13466666667 2.28466666667 3.62266666667 1.64266666667 1.98566666667 0.226666666667 1.62066666667
57371.2557407 1.33955555556 1.50355555556 0.820555555556 0.0425555555556 1.12555555556 2.28155555556 3.50655555556 1.65955555556 2.04855555556 0.233555555556 1.67655555556
57394.2008021 1.62688888889 1.52188888889 0.818888888889 0.0568888888889 1.18088888889 2.25488888889 3.57188888889 1.68988888889 2.00988888889 0.238888888889 1.62288888889
57396.1971427 1.85122222222 1.52922222222 0.858222222222 0.0802222222222 1.17722222222 2.26322222222 3.34822222222 1.70522222222 1.99422222222 0.279222222222 1.66022222222
57397.2039284 1.553 1.462 0.822 0.033 1.152 2.303 3.558 1.641 2.013 0.23 1.621
57399.1933276 1.67288888889 1.50288888889 0.823888888889 0.0568888888889 1.16588888889 2.31688888889 3.49788888889 1.65188888889 2.00888888889 0.257888888889 1.65588888889
57401.2390285 2.35722222222 1.49922222222 0.822222222222 0.0532222222222 1.16022222222 2.27922222222 3.57622222222 1.64722222222 2.02422222222 0.234222222222 1.60922222222
57402.2400773 3.16688888889 1.50188888889 0.826888888889 0.0398888888889 1.15188888889 2.27888888889 3.62688888889 1.62988888889 1.99788888889 0.229888888889 1.65988888889
57412.1212831 1.43055555556 1.66455555556 0.833555555556 0.0965555555556 1.23755555556 2.36455555556 3.23055555556 1.70155555556 2.11755555556 0.273555555556 1.75455555556
57416.1434991 1.67466666667 1.51766666667 0.850666666667 0.0606666666667 1.16366666667 2.36266666667 3.42466666667 1.64366666667 2.01566666667 0.244666666667 1.65766666667
57429.1695883 1.995 1.565 0.835 0.072 1.175 2.196 3.586 1.672 2.009 0.241 1.693
57433.1695625 1.39488888889 1.53288888889 0.854888888889 0.0498888888889 1.15288888889 2.22588888889 3.62588888889 1.64888888889 2.01688888889 0.235888888889 1.64388888889
57448.1279114 1.912 1.525 0.825 0.047 1.177 2.281 3.625 1.636 1.998 0.231 1.65
57463.0169653 1.71933333333 1.44533333333 0.772333333333 0.000333333333332 1.14533333333 2.27633333333 3.60633333333 1.68733333333 2.08433333333 0.208333333333 1.60733333333
57466.0664036 1.75588888889 1.52888888889 0.851888888889 0.0538888888889 1.17888888889 2.26988888889 3.41788888889 1.64188888889 2.12488888889 0.241888888889 1.67688888889
57353.1051875 2.14677777778 1.57777777778 0.774777777778 0.0977777777778 1.20177777778 1.90277777778 3.64177777778 1.74177777778 2.18977777778 0.225777777778 1.60477777778
57354.1034762 2.68022222222 1.46822222222 0.952222222222 0.162222222222 1.26422222222 2.17222222222 2.81722222222 1.74722222222 2.09222222222 0.385222222222 1.82722222222
57356.1585951 3.33988888889 1.48588888889 0.817888888889 0.0638888888889 1.13088888889 2.16888888889 3.52988888889 1.67988888889 2.00288888889 0.252888888889 1.55488888889
57365.1037099 1.61166666667 1.49166666667 0.814666666667 0.0376666666667 1.16166666667 2.32966666667 3.43766666667 1.66066666667 2.00466666667 0.235666666667 1.63866666667
57372.1073505 1.50844444444 1.47644444444 0.800444444444 0.0204444444444 1.14344444444 2.26144444444 3.61044444444 1.58644444444 2.01744444444 0.219444444444 1.62844444444
57375.3258323 1.76166666667 1.51666666667 0.836666666667 0.0536666666667 1.16866666667 2.25866666667 3.45866666667 1.63866666667 2.03766666667 0.250666666667 1.62666666667
57376.1153732 1.79977777778 1.45377777778 0.800777777778 0.00577777777778 1.10677777778 2.20877777778 3.65377777778 1.65377777778 2.02477777778 0.217777777778 1.60477777778
57377.0970515 1.66 1.488 0.82 0.028 1.168 2.295 3.467 1.648 1.966 0.239 1.651
57379.1070138 1.74611111111 1.60311111111 0.888111111111 0.0561111111111 1.21411111111 2.17811111111 3.28811111111 1.65411111111 2.03311111111 0.279111111111 1.56411111111
57380.1625584 1.67866666667 1.58666666667 0.862666666667 0.116666666667 1.21666666667 2.34666666667 2.93466666667 1.78566666667 1.97566666667 0.297666666667 1.81366666667
57381.1406789 1.47922222222 1.39222222222 0.637222222222 -0.127777777778 0.928222222222 2.34822222222 4.43122222222 1.46822222222 1.97722222222 0.0842222222222 1.59722222222
57383.1035906 2.11177777778 1.45677777778 0.741777777778 -0.0652222222222 1.17077777778 2.41777777778 3.96577777778 1.53777777778 1.79577777778 0.150777777778 1.53977777778
57384.100148 1.59755555556 1.43555555556 0.806555555556 0.0365555555556 1.11755555556 2.38455555556 3.41355555556 1.66055555556 2.00555555556 0.225555555556 1.61055555556
