1001030062312,17.07,0.09,83.61254,-0.90633,53711.33583,0
1001030062312,17.16,0.09,83.61257,-0.90628,53711.34031,0
1001030062312,17.01,0.09,83.61257,-0.90637,53711.34483,0
1001030062312,17.08,0.09,83.61254,-0.90633,53711.34933,0
1001030062312,17.05,0.09,83.61259,-0.90631,53728.27555,0
1001030062312,17.11,0.09,83.61256,-0.90632,53728.28441,0
1001030062312,17.14,0.09,83.61251,-0.90623,53728.29332,0
1001030062312,17.12,0.09,83.61248,-0.90627,53728.30228,0
1001030062312,17.00,0.10,83.61254,-0.90629,53735.25026,0
1001030062312,17.05,0.09,83.61258,-0.90636,53735.25667,0
1001030062312,17.06,0.09,83.61253,-0.90629,53735.26308,0
1001030062312,17.15,0.09,83.61257,-0.90631,53735.26952,0
1001030062312,17.10,0.09,83.61262,-0.90629,53679.40874,0
1001030062312,17.12,0.09,83.61256,-0.90624,53679.41740,0
1001030062312,17.10,0.09,83.61259,-0.90636,53679.42606,0
1001030062312,17.05,0.09,83.61255,-0.90636,53679.43471,0
1001030062312,16.99,0.09,83.61253,-0.90639,53703.32214,0
1001030062312,16.98,0.09,83.61245,-0.90646,53703.32818,0
1001030062312,17.00,0.09,83.61249,-0.90635,53703.33427,0
1001030062312,17.07,0.09,83.61254,-0.90630,53703.34032,0
1001030062312,17.12,0.09,83.61257,-0.90633,53650.45102,0
1001030062312,17.04,0.09,83.61262,-0.90638,53650.45917,0
1001030062312,17.10,0.09,83.61261,-0.90630,53650.46731,0
1001030062312,17.06,0.09,83.61257,-0.90626,53650.47547,0
1001030062312,17.09,0.09,83.61248,-0.90634,53668.45695,0
1001030062312,17.08,0.09,83.61243,-0.90636,53668.46451,0
1001030062312,17.14,0.09,83.61253,-0.90634,53668.47203,0
1001030062312,17.05,0.09,83.61245,-0.90634,53668.47956,0
1001030062312,16.97,0.11,83.61273,-0.90627,54070.23697,0
1001030062312,17.12,0.11,83.61259,-0.90630,54070.24127,0
1001030062312,17.05,0.11,83.61260,-0.90627,54070.24562,0
1001030062312,17.19,0.11,83.61258,-0.90631,54070.25000,0
1001030062312,17.13,0.09,83.61256,-0.90630,54091.31943,0
1001030062312,17.06,0.09,83.61256,-0.90636,54091.32757,0
1001030062312,17.00,0.08,83.61252,-0.90634,54091.33573,0
1001030062312,17.10,0.09,83.61251,-0.90632,54091.34386,0
1001030062312,17.14,0.09,83.61261,-0.90626,54099.21681,0
